type,direction,duration,_time
Voice,Outgoing,0,2010-10-19 15:53:58
SMS,Incoming,0,2010-10-19 16:23:42
Voice,Incoming,155,2010-10-19 17:08:09
SMS,Incoming,0,2010-10-19 19:03:40
SMS,Outgoing,0,2010-10-19 19:07:35
SMS,Incoming,0,2010-10-19 19:30:52
SMS,Outgoing,0,2010-10-19 20:37:31
SMS,Outgoing,0,2010-10-19 20:43:42
Voice,Outgoing,4,2010-10-20 07:33:27
Voice,Outgoing,176,2010-10-20 09:08:42
Voice,Outgoing,0,2010-10-20 09:28:01
Voice,Outgoing,64,2010-10-20 09:29:51
Voice,Incoming,334,2010-10-20 09:31:16
SMS,Incoming,0,2010-10-20 10:12:40
Voice,Outgoing,478,2010-10-20 12:03:46
Voice,Incoming,0,2010-10-20 12:14:17
Voice,Outgoing,326,2010-10-20 12:14:30
SMS,Outgoing,0,2010-10-20 13:11:34
SMS,Incoming,0,2010-10-20 13:28:56
Voice,Incoming,100,2010-10-20 13:47:36
Voice,Outgoing,0,2010-10-20 13:56:22
SMS,Incoming,0,2010-10-20 14:27:10
SMS,Outgoing,0,2010-10-20 14:32:28
Voice,Outgoing,0,2010-10-20 15:16:07
Voice,Outgoing,542,2010-10-20 15:16:40
Voice,Outgoing,141,2010-10-20 15:49:53
Voice,Outgoing,0,2010-10-20 17:46:18
SMS,Incoming,0,2010-10-20 18:19:23
SMS,Outgoing,0,2010-10-20 18:22:12
SMS,Outgoing,0,2010-10-20 19:38:32
SMS,Incoming,0,2010-10-20 19:53:06
SMS,Outgoing,0,2010-10-20 20:25:23
SMS,Incoming,0,2010-10-20 21:32:16
SMS,Outgoing,0,2010-10-20 21:34:27
SMS,Incoming,0,2010-10-20 21:35:59
SMS,Outgoing,0,2010-10-20 21:40:13
SMS,Incoming,0,2010-10-21 06:12:38
SMS,Incoming,0,2010-10-21 06:57:27
SMS,Outgoing,0,2010-10-21 06:58:28
SMS,Incoming,0,2010-10-21 07:00:36
SMS,Outgoing,0,2010-10-21 07:03:06
SMS,Incoming,0,2010-10-21 07:13:49
SMS,Incoming,0,2010-10-21 08:23:29
SMS,Incoming,0,2010-10-21 08:24:01
Voice,Outgoing,0,2010-10-21 09:27:15
Voice,Outgoing,81,2010-10-21 09:33:38
SMS,Outgoing,0,2010-10-21 09:42:14
SMS,Incoming,0,2010-10-21 09:53:50
Voice,Outgoing,0,2010-10-21 10:12:59
Voice,Outgoing,0,2010-10-21 10:13:17
Voice,Outgoing,178,2010-10-21 10:30:46
Voice,Outgoing,337,2010-10-21 11:29:29
SMS,Outgoing,0,2010-10-21 11:41:17
SMS,Incoming,0,2010-10-21 11:42:34
SMS,Outgoing,0,2010-10-21 11:44:42
SMS,Incoming,0,2010-10-21 11:46:43
SMS,Outgoing,0,2010-10-21 11:50:27
SMS,Outgoing,0,2010-10-21 11:53:34
SMS,Outgoing,0,2010-10-21 11:54:09
SMS,Incoming,0,2010-10-21 11:54:34
SMS,Incoming,0,2010-10-21 12:06:11
SMS,Outgoing,0,2010-10-21 12:08:40
SMS,Incoming,0,2010-10-21 12:12:12
Voice,Outgoing,34,2010-10-21 12:13:31
SMS,Outgoing,0,2010-10-21 12:14:33
SMS,Incoming,0,2010-10-21 12:17:52
Voice,Outgoing,0,2010-10-21 12:54:17
Voice,Outgoing,0,2010-10-21 12:54:36
Voice,Outgoing,23,2010-10-21 12:55:02
Voice,Outgoing,0,2010-10-21 12:57:01
SMS,Outgoing,0,2010-10-21 12:57:03
SMS,Outgoing,0,2010-10-21 12:58:48
SMS,Outgoing,0,2010-10-21 14:27:35
SMS,Incoming,0,2010-10-21 14:35:50
SMS,Incoming,0,2010-10-21 14:42:22
SMS,Outgoing,0,2010-10-21 15:34:18
SMS,Incoming,0,2010-10-21 15:38:45
SMS,Outgoing,0,2010-10-21 15:53:31
SMS,Outgoing,0,2010-10-21 15:58:32
SMS,Incoming,0,2010-10-21 16:00:06
SMS,Outgoing,0,2010-10-21 16:26:02
SMS,Outgoing,0,2010-10-21 16:33:57
SMS,Incoming,0,2010-10-21 16:35:29
Voice,Outgoing,28,2010-10-21 16:44:10
SMS,Incoming,0,2010-10-21 16:46:16
Voice,Outgoing,0,2010-10-21 17:51:29
SMS,Outgoing,0,2010-10-21 18:00:37
SMS,Incoming,0,2010-10-21 18:00:50
SMS,Incoming,0,2010-10-21 18:01:13
Voice,Incoming,69,2010-10-21 18:06:59
SMS,Incoming,0,2010-10-21 19:05:17
SMS,Outgoing,0,2010-10-21 19:06:57
SMS,Incoming,0,2010-10-21 19:07:33
Data,Outgoing,9,2010-10-21 21:19:56
Data,Outgoing,198,2010-10-21 21:20:06
Data,Outgoing,1043,2010-10-21 21:43:22
SMS,Outgoing,0,2010-10-21 23:03:39
SMS,Outgoing,0,2010-10-21 23:35:00
SMS,Incoming,0,2010-10-21 23:55:18
SMS,Outgoing,0,2010-10-22 00:21:29
SMS,Incoming,0,2010-10-22 01:57:27
SMS,Outgoing,0,2010-10-22 06:06:54
SMS,Incoming,0,2010-10-22 06:12:37
Voice,Outgoing,225,2010-10-22 07:16:00
Voice,Outgoing,0,2010-10-22 07:21:38
SMS,Outgoing,0,2010-10-22 07:21:40
Voice,Outgoing,0,2010-10-22 07:28:31
Voice,Outgoing,286,2010-10-22 07:34:19
SMS,Outgoing,0,2010-10-22 08:10:53
SMS,Incoming,0,2010-10-22 08:19:36
SMS,Outgoing,0,2010-10-22 08:21:53
SMS,Incoming,0,2010-10-22 08:25:20
SMS,Outgoing,0,2010-10-22 08:26:46
SMS,Incoming,0,2010-10-22 08:33:17
SMS,Incoming,0,2010-10-22 08:38:06
Voice,Incoming,120,2010-10-22 09:05:14
SMS,Incoming,0,2010-10-22 09:07:23
SMS,Outgoing,0,2010-10-22 09:12:01
Voice,Outgoing,0,2010-10-22 10:19:24
Voice,Outgoing,0,2010-10-22 10:19:30
SMS,Incoming,0,2010-10-22 10:37:39
SMS,Outgoing,0,2010-10-22 10:39:58
Voice,Incoming,98,2010-10-22 10:47:32
SMS,Outgoing,0,2010-10-22 10:49:50
Voice,Incoming,90,2010-10-22 10:55:04
SMS,Outgoing,0,2010-10-22 14:10:17
Voice,Outgoing,145,2010-10-22 14:37:12
Voice,Outgoing,137,2010-10-22 14:46:46
SMS,Incoming,0,2010-10-22 15:03:05
SMS,Incoming,0,2010-10-22 15:38:59
SMS,Outgoing,0,2010-10-22 15:41:41
Voice,Outgoing,163,2010-10-22 16:34:56
SMS,Incoming,0,2010-10-22 16:49:34
Voice,Outgoing,42,2010-10-22 17:24:46
SMS,Incoming,0,2010-10-22 21:53:51
SMS,Outgoing,0,2010-10-22 22:04:53
SMS,Outgoing,0,2010-10-22 22:05:20
SMS,Incoming,0,2010-10-23 06:31:01
SMS,Outgoing,0,2010-10-23 06:33:22
SMS,Incoming,0,2010-10-23 06:38:41
Data,Outgoing,83,2010-10-23 09:28:32
Data,Outgoing,84,2010-10-23 09:30:03
Data,Outgoing,31,2010-10-23 09:31:31
Data,Outgoing,2721,2010-10-23 09:32:06
SMS,Incoming,0,2010-10-23 10:44:43
Voice,Missed call,0,2010-10-23 10:59:53
SMS,Incoming,0,2010-10-23 12:03:36
SMS,Outgoing,0,2010-10-23 13:16:08
SMS,Outgoing,0,2010-10-23 13:17:15
Voice,Outgoing,184,2010-10-23 13:17:29
Voice,Outgoing,29,2010-10-23 15:02:18
Voice,Outgoing,639,2010-10-23 15:37:53
Voice,Incoming,69,2010-10-23 17:53:59
Voice,Outgoing,0,2010-10-23 17:55:20
Voice,Outgoing,0,2010-10-23 17:56:01
Voice,Outgoing,106,2010-10-23 17:56:43
Voice,Outgoing,0,2010-10-23 18:05:07
SMS,Incoming,0,2010-10-23 18:09:46
SMS,Outgoing,0,2010-10-23 18:17:21
SMS,Incoming,0,2010-10-23 18:25:01
SMS,Outgoing,0,2010-10-23 19:33:28
SMS,Outgoing,0,2010-10-23 19:42:29
SMS,Incoming,0,2010-10-23 20:19:03
SMS,Outgoing,0,2010-10-23 20:21:05
SMS,Incoming,0,2010-10-23 20:23:03
SMS,Outgoing,0,2010-10-23 20:24:47
SMS,Incoming,0,2010-10-23 20:30:33
SMS,Incoming,0,2010-10-24 07:50:44
SMS,Outgoing,0,2010-10-24 07:54:58
SMS,Outgoing,0,2010-10-24 07:56:14
Voice,Missed call,0,2010-10-24 10:29:00
Voice,Outgoing,0,2010-10-24 11:22:03
SMS,Incoming,0,2010-10-24 11:33:23
Data,Outgoing,7,2010-10-24 11:33:29
SMS,Outgoing,0,2010-10-24 11:35:41
SMS,Incoming,0,2010-10-24 11:36:33
SMS,Outgoing,0,2010-10-24 11:37:20
Voice,Outgoing,38,2010-10-24 11:44:19
SMS,Incoming,0,2010-10-24 12:15:35
SMS,Incoming,0,2010-10-24 16:33:22
SMS,Outgoing,0,2010-10-24 16:52:18
SMS,Outgoing,0,2010-10-24 17:00:33
SMS,Incoming,0,2010-10-24 17:20:59
SMS,Incoming,0,2010-10-24 19:53:02
SMS,Incoming,0,2010-10-24 20:01:32
SMS,Outgoing,0,2010-10-24 20:15:17
SMS,Outgoing,0,2010-10-24 21:08:07
SMS,Incoming,0,2010-10-24 21:33:52
SMS,Incoming,0,2010-10-24 21:33:55
SMS,Outgoing,0,2010-10-24 21:36:07
Voice,Outgoing,0,2010-10-25 07:27:16
Voice,Outgoing,0,2010-10-25 07:28:09
Voice,Incoming,27,2010-10-25 07:31:50
SMS,Incoming,0,2010-10-25 08:20:28
SMS,Outgoing,0,2010-10-25 08:31:09
Voice,Outgoing,0,2010-10-25 08:59:30
Voice,Incoming,133,2010-10-25 08:59:57
Voice,Outgoing,158,2010-10-25 09:02:26
SMS,Outgoing,0,2010-10-25 09:49:15
SMS,Incoming,0,2010-10-25 09:54:00
SMS,Outgoing,0,2010-10-25 09:58:53
Voice,Incoming,57,2010-10-25 10:17:38
Voice,Outgoing,192,2010-10-25 11:09:12
Voice,Incoming,65,2010-10-25 11:53:44
SMS,Incoming,0,2010-10-25 13:42:43
SMS,Outgoing,0,2010-10-25 13:45:38
SMS,Incoming,0,2010-10-25 13:51:04
SMS,Incoming,0,2010-10-25 15:59:14
SMS,Outgoing,0,2010-10-25 15:59:49
Voice,Outgoing,169,2010-10-25 16:20:09
Voice,Outgoing,6,2010-10-25 16:25:56
SMS,Incoming,0,2010-10-25 16:50:02
SMS,Outgoing,0,2010-10-25 16:51:06
SMS,Outgoing,0,2010-10-25 18:51:41
SMS,Incoming,0,2010-10-25 18:57:10
Voice,Outgoing,111,2010-10-25 20:07:23
SMS,Outgoing,0,2010-10-25 20:10:21
SMS,Outgoing,0,2010-10-25 20:24:26
SMS,Outgoing,0,2010-10-25 20:26:00
SMS,Outgoing,0,2010-10-25 20:31:33
SMS,Incoming,0,2010-10-26 05:09:49
SMS,Incoming,0,2010-10-26 06:50:33
SMS,Incoming,0,2010-10-26 06:52:48
Data,Outgoing,8,2010-10-26 06:55:56
SMS,Incoming,0,2010-10-26 06:58:36
SMS,Outgoing,0,2010-10-26 07:00:58
SMS,Incoming,0,2010-10-26 07:22:30
SMS,Incoming,0,2010-10-26 09:05:18
Voice,Incoming,41,2010-10-26 10:04:22
Voice,Outgoing,161,2010-10-26 12:54:33
Voice,Outgoing,0,2010-10-26 13:40:28
Voice,Missed call,0,2010-10-26 14:04:19
SMS,Incoming,0,2010-10-26 14:22:39
Voice,Outgoing,694,2010-10-26 15:25:23
Voice,Outgoing,0,2010-10-26 15:59:31
Voice,Missed call,0,2010-10-26 17:22:00
Voice,Outgoing,0,2010-10-26 17:29:44
Voice,Outgoing,3,2010-10-26 17:30:23
Voice,Outgoing,0,2010-10-26 17:30:35
Voice,Outgoing,24,2010-10-26 17:31:04
Voice,Outgoing,2,2010-10-26 17:32:03
SMS,Incoming,0,2010-10-26 17:32:48
SMS,Incoming,0,2010-10-26 17:50:36
Voice,Outgoing,0,2010-10-26 17:59:03
SMS,Outgoing,0,2010-10-26 17:59:07
SMS,Incoming,0,2010-10-26 18:01:41
Voice,Missed call,0,2010-10-26 18:01:58
SMS,Outgoing,0,2010-10-26 18:04:50
Voice,Outgoing,318,2010-10-26 18:21:09
Voice,Missed call,0,2010-10-27 06:57:05
Voice,Incoming,523,2010-10-27 07:02:44
SMS,Outgoing,0,2010-10-27 07:19:03
SMS,Outgoing,0,2010-10-27 07:21:42
SMS,Incoming,0,2010-10-27 07:22:55
SMS,Outgoing,0,2010-10-27 07:23:49
Voice,Outgoing,120,2010-10-27 07:26:18
Voice,Outgoing,0,2010-10-27 08:17:21
Voice,Outgoing,0,2010-10-27 08:17:29
SMS,Outgoing,0,2010-10-27 08:31:42
SMS,Incoming,0,2010-10-27 08:39:20
Voice,Outgoing,174,2010-10-27 08:43:12
SMS,Incoming,0,2010-10-27 11:23:34
Voice,Missed call,0,2010-10-27 15:48:30
Voice,Missed call,0,2010-10-27 16:08:03
SMS,Incoming,0,2010-10-27 16:09:58
Voice,Outgoing,20,2010-10-27 16:16:21
SMS,Incoming,0,2010-10-27 16:57:58
SMS,Outgoing,0,2010-10-27 16:59:15
Voice,Missed call,0,2010-10-27 17:16:05
Voice,Missed call,0,2010-10-27 17:17:03
Voice,Outgoing,74,2010-10-27 17:22:53
Voice,Outgoing,79,2010-10-27 17:41:02
Voice,Incoming,13,2010-10-27 17:53:25
Voice,Incoming,99,2010-10-27 17:55:45
SMS,Outgoing,0,2010-10-27 19:27:55
Data,Outgoing,141,2010-10-27 20:17:45
SMS,Incoming,0,2010-10-28 05:49:21
Data,Outgoing,23,2010-10-28 05:49:28
Voice,Outgoing,39,2010-10-28 10:13:45
Voice,Outgoing,26,2010-10-28 10:39:07
Voice,Outgoing,0,2010-10-28 10:53:58
Voice,Outgoing,126,2010-10-28 11:47:06
Voice,Outgoing,45,2010-10-28 11:52:27
Voice,Incoming,39,2010-10-28 11:55:09
SMS,Incoming,0,2010-10-28 14:01:35
Voice,Outgoing,155,2010-10-28 14:02:16
Voice,Outgoing,149,2010-10-28 15:03:12
Voice,Outgoing,302,2010-10-28 15:53:45
SMS,Incoming,0,2010-10-28 17:32:00
Voice,Missed call,0,2010-10-28 19:01:01
Voice,Outgoing,0,2010-10-28 19:38:55
SMS,Outgoing,0,2010-10-28 19:39:49
Voice,Outgoing,21,2010-10-28 19:40:10
Data,Outgoing,127,2010-10-28 19:47:27
Voice,Outgoing,8,2010-10-28 21:39:20
SMS,Outgoing,0,2010-10-28 21:40:58
SMS,Incoming,0,2010-10-28 21:43:06
SMS,Outgoing,0,2010-10-29 02:53:57
SMS,Outgoing,0,2010-10-29 02:54:11
SMS,Outgoing,0,2010-10-29 03:02:55
SMS,Incoming,0,2010-10-29 03:51:59
Voice,Incoming,7,2010-10-29 05:57:13
Voice,Outgoing,5,2010-10-29 06:13:47
Voice,Outgoing,20,2010-10-29 06:14:46
SMS,Outgoing,0,2010-10-29 06:23:12
SMS,Incoming,0,2010-10-29 06:24:24
Voice,Outgoing,222,2010-10-29 06:24:53
SMS,Incoming,0,2010-10-29 07:26:22
SMS,Outgoing,0,2010-10-29 07:27:45
Voice,Outgoing,0,2010-10-29 07:34:31
Voice,Outgoing,0,2010-10-29 07:34:52
SMS,Outgoing,0,2010-10-29 07:39:13
Voice,Incoming,95,2010-10-29 07:47:09
Voice,Outgoing,88,2010-10-29 07:49:02
Voice,Outgoing,111,2010-10-29 08:05:29
Voice,Outgoing,38,2010-10-29 08:25:57
SMS,Incoming,0,2010-10-29 09:02:18
SMS,Incoming,0,2010-10-29 09:08:54
SMS,Outgoing,0,2010-10-29 09:10:39
SMS,Outgoing,0,2010-10-29 09:30:56
SMS,Outgoing,0,2010-10-29 09:50:35
SMS,Incoming,0,2010-10-29 09:54:22
SMS,Outgoing,0,2010-10-29 10:58:20
Voice,Incoming,79,2010-10-29 12:01:04
Voice,Outgoing,32,2010-10-29 12:03:29
Voice,Outgoing,0,2010-10-29 12:04:08
Voice,Outgoing,29,2010-10-29 12:04:31
Voice,Incoming,72,2010-10-29 13:15:41
Voice,Outgoing,0,2010-10-29 13:17:00
SMS,Outgoing,0,2010-10-29 13:19:34
Voice,Incoming,82,2010-10-29 13:25:02
Voice,Incoming,10,2010-10-29 13:51:43
Voice,Outgoing,34,2010-10-29 14:01:13
Voice,Incoming,28,2010-10-29 14:55:15
SMS,Incoming,0,2010-10-29 15:56:57
Voice,Incoming,13,2010-10-30 11:40:21
Voice,Incoming,33,2010-10-30 11:40:58
Voice,Outgoing,0,2010-10-30 14:03:09
Voice,Outgoing,0,2010-10-30 14:03:34
Voice,Outgoing,0,2010-10-30 14:08:53
Voice,Outgoing,36,2010-10-30 14:14:19
Voice,Incoming,80,2010-10-30 14:24:36
Voice,Outgoing,116,2010-10-30 14:50:24
Voice,Outgoing,47,2010-10-30 15:42:13
Voice,Outgoing,0,2010-10-30 16:25:26
Voice,Outgoing,0,2010-10-30 16:27:39
Voice,Outgoing,11,2010-10-30 17:43:01
Voice,Outgoing,70,2010-10-30 18:18:36
Voice,Outgoing,21,2010-10-30 18:21:23
SMS,Outgoing,0,2010-10-30 20:09:34
Voice,Outgoing,0,2010-10-31 08:18:45
Voice,Incoming,0,2010-10-31 08:20:46
Voice,Outgoing,0,2010-10-31 09:52:04
Voice,Outgoing,0,2010-10-31 09:52:14
Voice,Outgoing,0,2010-10-31 09:52:22
Voice,Outgoing,39,2010-10-31 10:10:11
Voice,Outgoing,25,2010-10-31 10:11:11
Voice,Outgoing,0,2010-10-31 11:38:21
Voice,Outgoing,9,2010-10-31 11:39:13
Voice,Outgoing,0,2010-10-31 11:39:32
SMS,Outgoing,0,2010-10-31 11:41:51
SMS,Incoming,0,2010-10-31 11:43:46
SMS,Outgoing,0,2010-10-31 11:53:19
SMS,Incoming,0,2010-10-31 11:55:12
SMS,Outgoing,0,2010-10-31 12:06:02
Voice,Missed call,0,2010-10-31 13:21:03
Voice,Missed call,0,2010-10-31 13:35:17
Voice,Outgoing,0,2010-10-31 13:56:13
SMS,Outgoing,0,2010-10-31 14:32:20
Voice,Missed call,0,2010-10-31 17:08:42
Voice,Outgoing,65,2010-10-31 18:28:38
SMS,Outgoing,0,2010-10-31 21:28:53
SMS,Incoming,0,2010-10-31 21:49:26
Voice,Incoming,29,2010-11-01 06:30:01
SMS,Incoming,0,2010-11-01 06:43:28
SMS,Outgoing,0,2010-11-01 06:46:29
SMS,Incoming,0,2010-11-01 06:51:17
SMS,Outgoing,0,2010-11-01 06:54:18
SMS,Incoming,0,2010-11-01 06:58:50
SMS,Incoming,0,2010-11-01 08:08:04
SMS,Outgoing,0,2010-11-01 08:08:52
Voice,Missed call,0,2010-11-01 10:18:31
Voice,Outgoing,25,2010-11-01 11:28:07
Data,Outgoing,114,2010-11-01 11:28:43
Data,Outgoing,47,2010-11-01 11:30:55
SMS,Incoming,0,2010-11-01 12:10:39
SMS,Outgoing,0,2010-11-01 12:11:28
SMS,Outgoing,0,2010-11-01 12:53:13
SMS,Incoming,0,2010-11-01 12:54:06
SMS,Outgoing,0,2010-11-01 13:35:14
Voice,Outgoing,201,2010-11-01 13:42:57
Voice,Outgoing,0,2010-11-01 14:49:19
Voice,Outgoing,0,2010-11-01 15:00:27
Voice,Outgoing,0,2010-11-01 15:00:47
Voice,Outgoing,0,2010-11-01 15:01:48
Voice,Incoming,113,2010-11-01 15:03:34
Voice,Incoming,38,2010-11-01 16:05:54
Voice,Outgoing,73,2010-11-01 16:35:42
Data,Outgoing,1043,2010-11-01 16:48:44
Voice,Incoming,0,2010-11-01 17:02:45
Data,Outgoing,74,2010-11-01 17:06:11
Voice,Outgoing,9,2010-11-01 18:06:11
SMS,Outgoing,0,2010-11-01 18:06:57
SMS,Incoming,0,2010-11-01 18:07:42
SMS,Incoming,0,2010-11-01 18:38:03
SMS,Outgoing,0,2010-11-01 19:10:28
Data,Outgoing,88,2010-11-01 20:11:54
Data,Outgoing,113,2010-11-01 20:13:23
Data,Outgoing,9,2010-11-01 20:43:20
Data,Outgoing,232,2010-11-01 20:50:38
Data,Outgoing,84,2010-11-01 22:09:58
SMS,Outgoing,0,2010-11-01 22:18:58
SMS,Outgoing,0,2010-11-01 22:25:35
Voice,Outgoing,69,2010-11-02 07:18:06
Voice,Outgoing,13,2010-11-02 07:21:46
Voice,Outgoing,58,2010-11-02 08:09:32
Voice,Outgoing,149,2010-11-02 08:19:31
SMS,Outgoing,0,2010-11-02 09:18:44
SMS,Incoming,0,2010-11-02 09:45:42
SMS,Outgoing,0,2010-11-02 09:47:43
SMS,Incoming,0,2010-11-02 09:48:56
SMS,Incoming,0,2010-11-02 09:49:52
SMS,Outgoing,0,2010-11-02 09:52:50
SMS,Incoming,0,2010-11-02 09:54:27
SMS,Outgoing,0,2010-11-02 09:55:15
Voice,Outgoing,0,2010-11-02 17:03:37
SMS,Incoming,0,2010-11-02 17:04:48
SMS,Outgoing,0,2010-11-02 17:18:40
Voice,Outgoing,657,2010-11-02 17:24:49
SMS,Incoming,0,2010-11-02 17:28:34
SMS,Outgoing,0,2010-11-02 17:36:12
Voice,Incoming,24,2010-11-02 17:37:30
Voice,Outgoing,26,2010-11-02 17:40:27
SMS,Incoming,0,2010-11-02 19:46:25
Voice,Outgoing,0,2010-11-03 10:00:52
SMS,Outgoing,0,2010-11-03 10:00:58
SMS,Incoming,0,2010-11-03 10:03:46
SMS,Incoming,0,2010-11-03 10:22:57
Data,Outgoing,19,2010-11-03 10:23:09
SMS,Outgoing,0,2010-11-03 10:30:04
Voice,Outgoing,0,2010-11-03 14:47:16
Voice,Outgoing,0,2010-11-03 14:49:08
SMS,Outgoing,0,2010-11-03 14:49:11
SMS,Incoming,0,2010-11-03 15:08:31
Voice,Incoming,186,2010-11-03 16:06:16
Voice,Outgoing,26,2010-11-03 16:15:54
Voice,Incoming,9,2010-11-03 16:27:44
Voice,Outgoing,116,2010-11-03 17:35:40
SMS,Outgoing,0,2010-11-03 18:04:13
SMS,Incoming,0,2010-11-03 18:04:14
Voice,Outgoing,7,2010-11-03 18:16:51
SMS,Outgoing,0,2010-11-03 22:26:50
Voice,Outgoing,37,2010-11-04 07:58:30
Voice,Missed call,0,2010-11-04 08:47:13
Voice,Missed call,0,2010-11-04 09:25:59
SMS,Incoming,0,2010-11-04 09:51:37
Voice,Outgoing,257,2010-11-04 09:52:18
Voice,Outgoing,145,2010-11-04 10:10:02
Voice,Outgoing,95,2010-11-04 11:51:22
Voice,Outgoing,106,2010-11-04 13:39:52
Voice,Outgoing,0,2010-11-04 13:41:45
Voice,Incoming,85,2010-11-04 14:23:00
Voice,Incoming,76,2010-11-04 14:45:09
Voice,Outgoing,0,2010-11-04 16:13:09
Voice,Incoming,102,2010-11-04 16:19:00
SMS,Outgoing,0,2010-11-04 17:41:33
SMS,Outgoing,0,2010-11-04 18:16:19
Data,Outgoing,25,2010-11-05 08:30:52
Data,Outgoing,46,2010-11-05 08:33:31
Data,Outgoing,30,2010-11-05 08:34:21
Data,Outgoing,40,2010-11-05 08:35:00
Data,Outgoing,10,2010-11-05 08:35:43
Data,Outgoing,17,2010-11-05 08:35:59
Data,Outgoing,10,2010-11-05 08:36:25
Data,Outgoing,13,2010-11-05 08:37:26
Data,Outgoing,15,2010-11-05 08:37:44
Data,Outgoing,8,2010-11-05 08:38:45
Data,Outgoing,40,2010-11-05 08:39:29
Data,Outgoing,22,2010-11-05 08:40:10
Voice,Outgoing,102,2010-11-05 09:10:11
Voice,Outgoing,0,2010-11-05 09:16:00
Voice,Incoming,85,2010-11-05 11:03:54
Voice,Incoming,67,2010-11-05 11:29:59
SMS,Outgoing,0,2010-11-05 11:32:09
SMS,Outgoing,0,2010-11-05 16:15:24
SMS,Incoming,0,2010-11-05 16:30:26
SMS,Incoming,0,2010-11-05 16:56:50
SMS,Incoming,0,2010-11-05 19:53:57
SMS,Incoming,0,2010-11-05 20:22:26
Voice,Outgoing,265,2010-11-05 20:48:51
SMS,Outgoing,0,2010-11-05 20:55:37
SMS,Incoming,0,2010-11-05 20:55:54
SMS,Outgoing,0,2010-11-05 20:57:23
SMS,Incoming,0,2010-11-05 21:09:22
SMS,Outgoing,0,2010-11-05 21:48:09
Data,Outgoing,17,2010-11-05 22:02:09
SMS,Incoming,0,2010-11-06 06:51:47
Data,Outgoing,173,2010-11-06 07:01:34
SMS,Incoming,0,2010-11-06 08:15:41
SMS,Outgoing,0,2010-11-06 08:19:40
SMS,Incoming,0,2010-11-06 08:20:08
Voice,Outgoing,80,2010-11-06 09:26:58
Data,Outgoing,266,2010-11-06 09:28:53
SMS,Outgoing,0,2010-11-06 09:32:46
SMS,Incoming,0,2010-11-06 09:36:04
SMS,Outgoing,0,2010-11-06 19:37:00
SMS,Incoming,0,2010-11-06 19:37:31
SMS,Incoming,0,2010-11-06 19:38:57
SMS,Incoming,0,2010-11-06 19:39:00
SMS,Incoming,0,2010-11-06 19:45:47
SMS,Outgoing,0,2010-11-06 20:44:02
SMS,Incoming,0,2010-11-06 20:47:30
SMS,Incoming,0,2010-11-06 20:49:31
SMS,Incoming,0,2010-11-06 21:48:34
SMS,Outgoing,0,2010-11-06 21:55:01
SMS,Outgoing,0,2010-11-07 05:45:15
SMS,Outgoing,0,2010-11-07 06:27:09
SMS,Outgoing,0,2010-11-07 07:40:26
SMS,Incoming,0,2010-11-07 08:01:59
SMS,Incoming,0,2010-11-07 12:10:10
Data,Outgoing,26,2010-11-07 12:10:18
Data,Outgoing,87,2010-11-07 16:04:06
SMS,Outgoing,0,2010-11-07 16:05:30
SMS,Incoming,0,2010-11-07 17:03:01
Voice,Incoming,124,2010-11-07 17:35:21
SMS,Incoming,0,2010-11-07 18:24:23
SMS,Outgoing,0,2010-11-07 19:39:15
SMS,Outgoing,0,2010-11-07 20:01:05
SMS,Outgoing,0,2010-11-07 20:14:58
SMS,Incoming,0,2010-11-07 20:16:56
SMS,Outgoing,0,2010-11-07 20:49:20
SMS,Incoming,0,2010-11-07 20:53:15
SMS,Incoming,0,2010-11-07 21:49:40
SMS,Incoming,0,2010-11-07 21:52:26
SMS,Outgoing,0,2010-11-07 21:53:27
SMS,Incoming,0,2010-11-07 21:54:09
SMS,Incoming,0,2010-11-07 22:14:23
SMS,Outgoing,0,2010-11-08 01:14:58
SMS,Incoming,0,2010-11-08 01:16:19
SMS,Outgoing,0,2010-11-08 05:23:39
Voice,Missed call,0,2010-11-08 12:03:02
SMS,Incoming,0,2010-11-08 12:44:42
SMS,Incoming,0,2010-11-08 12:54:55
SMS,Outgoing,0,2010-11-08 14:22:30
SMS,Incoming,0,2010-11-08 14:24:49
SMS,Outgoing,0,2010-11-08 14:27:48
SMS,Outgoing,0,2010-11-08 19:39:34
SMS,Outgoing,0,2010-11-08 19:51:52
SMS,Incoming,0,2010-11-08 20:36:40
SMS,Incoming,0,2010-11-08 20:45:42
SMS,Outgoing,0,2010-11-08 20:50:04
SMS,Incoming,0,2010-11-08 20:51:45
SMS,Incoming,0,2010-11-08 20:53:36
SMS,Outgoing,0,2010-11-08 20:59:55
Data,Outgoing,15,2010-11-08 21:15:00
Data,Outgoing,10,2010-11-08 21:15:21
Data,Outgoing,11,2010-11-08 21:16:16
Data,Outgoing,18,2010-11-08 21:19:03
Data,Outgoing,15,2010-11-08 21:20:06
SMS,Outgoing,0,2010-11-08 22:32:40
SMS,Incoming,0,2010-11-08 22:38:16
SMS,Incoming,0,2010-11-08 23:22:37
SMS,Outgoing,0,2010-11-08 23:33:32
SMS,Outgoing,0,2010-11-09 01:03:26
SMS,Outgoing,0,2010-11-09 01:05:09
SMS,Outgoing,0,2010-11-09 01:05:49
SMS,Incoming,0,2010-11-09 01:12:21
SMS,Incoming,0,2010-11-09 10:10:41
SMS,Outgoing,0,2010-11-09 10:11:10
SMS,Incoming,0,2010-11-09 10:12:04
