"_time",timestamp,"src_host",hoststate,pl,rta,rtmin,rtmax
"2015-02-24T23:00:55.000-0800",1424847655,"host40",UP,"0%","2.275","1.066","3.801"
"2015-02-24T23:01:58.000-0800",1424847718,"host40",UP,"0%","1.526","1.279","1.880"
"2015-02-24T23:03:00.000-0800",1424847780,"host40",UP,"0%","1.590","1.198","2.030"
"2015-02-24T23:04:01.000-0800",1424847841,"host40",UP,"0%","2.393","1.261","5.390"
"2015-02-24T23:05:02.000-0800",1424847902,"host40",UP,"0%","2.314","1.210","4.416"
"2015-02-24T23:06:03.000-0800",1424847963,"host40",UP,"0%","1.712","0.938","3.931"
"2015-02-24T23:07:05.000-0800",1424848025,"host40",UP,"0%","2.035","0.968","4.125"
"2015-02-24T23:08:06.000-0800",1424848086,"host40",UP,"0%","1.492","0.982","2.416"
"2015-02-24T23:09:07.000-0800",1424848147,"host40",UP,"0%","1.339","1.279","1.380"
"2015-02-24T23:10:08.000-0800",1424848208,"host40",UP,"0%","1.531","1.342","1.864"
"2015-02-24T23:11:09.000-0800",1424848269,"host40",UP,"0%","1.395","1.224","1.794"
"2015-02-24T23:12:10.000-0800",1424848330,"host40",UP,"0%","1.417","0.950","2.183"
"2015-02-24T23:13:15.000-0800",1424848395,"host40",UP,"20%","1.568","1.357","1.939"
"2015-02-24T23:14:16.000-0800",1424848456,"host40",UP,"0%","1.334","1.160","1.606"
"2015-02-24T23:15:18.000-0800",1424848518,"host40",UP,"0%","1.202","1.059","1.415"
"2015-02-24T23:16:19.000-0800",1424848579,"host40",UP,"0%","1.301","1.037","1.863"
"2015-02-24T23:17:20.000-0800",1424848640,"host40",UP,"0%","1.427","1.179","1.797"
"2015-02-24T23:18:21.000-0800",1424848701,"host40",UP,"0%","1.548","1.315","1.870"
"2015-02-24T23:19:22.000-0800",1424848762,"host40",UP,"0%","1.044","0.924","1.334"
"2015-02-24T23:20:23.000-0800",1424848823,"host40",UP,"0%","1.799","0.990","3.620"
"2015-02-24T23:21:24.000-0800",1424848884,"host40",UP,"0%","1.150","0.888","1.493"
"2015-02-24T23:22:26.000-0800",1424848946,"host40",UP,"0%","2.076","1.213","5.128"
"2015-02-24T23:23:28.000-0800",1424849008,"host40",UP,"0%","1.258","1.130","1.441"
"2015-02-24T23:24:29.000-0800",1424849069,"host40",UP,"0%","1.321","1.094","1.706"
"2015-02-24T23:25:31.000-0800",1424849131,"host40",UP,"0%","1.620","1.142","2.396"
"2015-02-24T23:26:32.000-0800",1424849192,"host40",UP,"0%","1.544","1.103","2.449"
"2015-02-24T23:27:33.000-0800",1424849253,"host40",UP,"0%","1.181","1.026","1.457"
"2015-02-24T23:28:34.000-0800",1424849314,"host40",UP,"0%","1.285","1.006","1.467"
"2015-02-24T23:29:35.000-0800",1424849375,"host40",UP,"0%","1.116","0.955","1.202"
"2015-02-24T23:30:36.000-0800",1424849436,"host40",UP,"0%","1.199","0.939","1.653"
"2015-02-24T23:31:37.000-0800",1424849497,"host40",UP,"0%","1.282","0.888","1.619"
"2015-02-24T23:32:38.000-0800",1424849558,"host40",UP,"0%","1.393","0.902","2.094"
"2015-02-24T23:33:39.000-0800",1424849619,"host40",UP,"0%","1.194","0.905","1.973"
"2015-02-24T23:34:40.000-0800",1424849680,"host40",UP,"0%","1.349","1.258","1.481"
"2015-02-24T23:35:41.000-0800",1424849741,"host40",UP,"0%","2.762","1.245","5.757"
"2015-02-24T23:36:42.000-0800",1424849802,"host40",UP,"0%","1.097","0.896","1.567"
"2015-02-24T23:37:44.000-0800",1424849864,"host40",UP,"0%","1.122","1.015","1.278"
"2015-02-24T23:38:45.000-0800",1424849925,"host40",UP,"0%","1.481","1.222","2.238"
"2015-02-24T23:39:46.000-0800",1424849986,"host40",UP,"0%","1.372","1.169","1.636"
"2015-02-24T23:40:47.000-0800",1424850047,"host40",UP,"0%","1.353","1.021","2.213"
"2015-02-24T23:41:48.000-0800",1424850108,"host40",UP,"0%","1.266","1.119","1.418"
"2015-02-24T23:42:49.000-0800",1424850169,"host40",UP,"0%","1.263","1.048","1.731"
"2015-02-24T23:43:50.000-0800",1424850230,"host40",UP,"0%","1.573","1.277","2.398"
"2015-02-24T23:44:51.000-0800",1424850291,"host40",UP,"0%","1.678","1.091","2.147"
"2015-02-24T23:45:53.000-0800",1424850353,"host40",UP,"0%","2.791","1.329","6.954"
"2015-02-24T23:46:54.000-0800",1424850414,"host40",UP,"0%","1.734","1.240","2.485"
"2015-02-24T23:47:55.000-0800",1424850475,"host40",UP,"0%","1.475","1.051","1.866"
"2015-02-24T23:48:58.000-0800",1424850538,"host40",UP,"0%","3.015","0.975","7.801"
"2015-02-24T23:50:00.000-0800",1424850600,"host40",UP,"0%","4.063","2.388","6.566"
"2015-02-24T23:51:01.000-0800",1424850661,"host40",UP,"0%","1.382","1.182","1.836"
"2015-02-24T23:52:02.000-0800",1424850722,"host40",UP,"0%","1.515","0.925","3.314"
"2015-02-24T23:53:04.000-0800",1424850784,"host40",UP,"0%","1.464","1.203","2.195"
"2015-02-24T23:54:05.000-0800",1424850845,"host40",UP,"0%","2.190","1.264","4.242"
"2015-02-24T23:55:06.000-0800",1424850906,"host40",UP,"0%","1.389","1.222","1.773"
"2015-02-24T23:56:07.000-0800",1424850967,"host40",UP,"0%","1.316","1.139","1.509"
"2015-02-24T23:57:08.000-0800",1424851028,"host40",UP,"0%","1.081","1.016","1.198"
"2015-02-24T23:58:09.000-0800",1424851089,"host40",UP,"0%","1.376","1.205","1.689"
"2015-02-24T23:59:10.000-0800",1424851150,"host40",UP,"0%","1.121","1.000","1.404"
"2015-02-25T00:00:11.000-0800",1424851211,"host40",UP,"0%","1.106","0.948","1.272"
"2015-02-25T00:01:12.000-0800",1424851272,"host40",UP,"0%","1.006","0.952","1.093"
"2015-02-25T00:02:13.000-0800",1424851333,"host40",UP,"0%","1.329","1.020","1.786"
"2015-02-25T00:03:14.000-0800",1424851394,"host40",UP,"0%","1.264","1.110","1.561"
"2015-02-25T00:04:16.000-0800",1424851456,"host40",UP,"0%","1.267","0.963","1.664"
"2015-02-25T00:05:18.000-0800",1424851518,"host40",UP,"0%","1.238","0.986","1.756"
"2015-02-25T00:06:19.000-0800",1424851579,"host40",UP,"0%","0.969","0.847","1.110"
"2015-02-25T00:07:20.000-0800",1424851640,"host40",UP,"0%","1.045","0.942","1.243"
"2015-02-25T00:08:21.000-0800",1424851701,"host40",UP,"0%","1.268","0.865","1.666"
"2015-02-25T00:09:22.000-0800",1424851762,"host40",UP,"0%","1.033","0.924","1.280"
"2015-02-25T00:10:23.000-0800",1424851823,"host40",UP,"0%","1.623","0.852","4.171"
"2015-02-25T00:11:24.000-0800",1424851884,"host40",UP,"0%","0.994","0.859","1.192"
"2015-02-25T00:12:26.000-0800",1424851946,"host40",UP,"0%","1.595","0.935","3.952"
"2015-02-25T00:13:28.000-0800",1424852008,"host40",UP,"0%","1.453","1.087","2.137"
"2015-02-25T00:14:29.000-0800",1424852069,"host40",UP,"0%","1.128","0.897","1.491"
"2015-02-25T00:15:30.000-0800",1424852130,"host40",UP,"0%","1.049","0.925","1.318"
"2015-02-25T00:16:31.000-0800",1424852191,"host40",UP,"0%","1.753","0.912","4.940"
"2015-02-25T00:17:32.000-0800",1424852252,"host40",UP,"0%","1.317","1.123","1.454"
"2015-02-25T00:18:33.000-0800",1424852313,"host40",UP,"0%","1.569","1.033","2.502"
"2015-02-25T00:19:34.000-0800",1424852374,"host40",UP,"0%","1.020","0.914","1.325"
"2015-02-25T00:20:35.000-0800",1424852435,"host40",UP,"0%","2.254","1.180","5.949"
"2015-02-25T00:21:36.000-0800",1424852496,"host40",UP,"0%","1.106","0.930","1.362"
"2015-02-25T00:22:37.000-0800",1424852557,"host40",UP,"0%","1.109","0.899","1.372"
"2015-02-25T00:23:38.000-0800",1424852618,"host40",UP,"0%","3.580","1.179","12.681"
"2015-02-25T00:24:39.000-0800",1424852679,"host40",UP,"0%","7.779","3.682","18.697"
"2015-02-25T00:25:40.000-0800",1424852740,"host40",UP,"0%","1.206","1.004","1.369"
"2015-02-25T00:26:41.000-0800",1424852801,"host40",UP,"0%","1.414","1.289","1.597"
"2015-02-25T00:27:42.000-0800",1424852862,"host40",UP,"0%","1.080","0.877","1.667"
"2015-02-25T00:28:44.000-0800",1424852924,"host40",UP,"0%","1.418","1.242","1.698"
"2015-02-25T00:29:45.000-0800",1424852985,"host40",UP,"0%","1.716","1.367","2.216"
"2015-02-25T00:30:46.000-0800",1424853046,"host40",UP,"0%","1.485","1.237","2.027"
"2015-02-25T00:31:47.000-0800",1424853107,"host40",UP,"0%","1.020","0.891","1.392"
"2015-02-25T00:32:48.000-0800",1424853168,"host40",UP,"0%","1.614","1.294","2.006"
"2015-02-25T00:33:49.000-0800",1424853229,"host40",UP,"0%","1.306","1.194","1.484"
"2015-02-25T00:34:50.000-0800",1424853290,"host40",UP,"0%","1.805","1.310","2.142"
"2015-02-25T00:35:51.000-0800",1424853351,"host40",UP,"0%","1.489","1.290","2.005"
"2015-02-25T00:36:53.000-0800",1424853413,"host40",UP,"0%","2.271","1.283","5.288"
"2015-02-25T00:37:54.000-0800",1424853474,"host40",UP,"0%","1.016","0.890","1.254"
"2015-02-25T00:38:55.000-0800",1424853535,"host40",UP,"0%","1.203","0.947","1.592"
"2015-02-25T00:39:58.000-0800",1424853598,"host40",UP,"0%","1.467","1.323","1.728"
"2015-02-25T00:41:00.000-0800",1424853660,"host40",UP,"0%","1.293","1.082","1.497"
"2015-02-25T00:42:01.000-0800",1424853721,"host40",UP,"0%","1.343","1.017","1.952"
"2015-02-25T00:43:02.000-0800",1424853782,"host40",UP,"0%","2.995","1.088","5.795"
"2015-02-25T00:44:04.000-0800",1424853844,"host40",UP,"0%","5.428","1.259","14.576"
"2015-02-25T00:45:05.000-0800",1424853905,"host40",UP,"0%","1.241","0.933","2.020"
"2015-02-25T00:46:06.000-0800",1424853966,"host40",UP,"0%","1.094","0.975","1.236"
"2015-02-25T00:47:08.000-0800",1424854028,"host40",UP,"0%","1.103","0.906","1.349"
"2015-02-25T00:48:09.000-0800",1424854089,"host40",UP,"0%","1.372","1.085","2.023"
"2015-02-25T00:49:10.000-0800",1424854150,"host40",UP,"0%","0.955","0.912","0.989"
"2015-02-25T00:50:11.000-0800",1424854211,"host40",UP,"0%","1.462","1.256","1.768"
"2015-02-25T00:51:12.000-0800",1424854272,"host40",UP,"0%","1.044","0.961","1.150"
"2015-02-25T00:52:13.000-0800",1424854333,"host40",UP,"0%","1.579","1.242","2.109"
"2015-02-25T00:53:15.000-0800",1424854395,"host40",UP,"0%","1.284","1.115","1.544"
"2015-02-25T00:54:17.000-0800",1424854457,"host40",UP,"0%","1.301","1.190","1.381"
"2015-02-25T00:55:18.000-0800",1424854518,"host40",UP,"0%","1.248","1.110","1.557"
"2015-02-25T00:56:19.000-0800",1424854579,"host40",UP,"0%","1.457","1.009","2.723"
"2015-02-25T00:57:20.000-0800",1424854640,"host40",UP,"0%","1.452","1.252","1.838"
"2015-02-25T00:58:21.000-0800",1424854701,"host40",UP,"0%","2.199","1.452","3.011"
"2015-02-25T00:59:22.000-0800",1424854762,"host40",UP,"0%","1.272","1.217","1.313"
"2015-02-25T01:00:23.000-0800",1424854823,"host40",UP,"0%","1.550","1.263","1.868"
"2015-02-25T01:01:24.000-0800",1424854884,"host40",UP,"0%","1.405","1.256","1.865"
"2015-02-25T01:02:26.000-0800",1424854946,"host40",UP,"0%","1.612","1.210","2.493"
"2015-02-25T01:03:27.000-0800",1424855007,"host40",UP,"0%","1.255","1.216","1.306"
"2015-02-25T01:04:28.000-0800",1424855068,"host40",UP,"0%","5.279","1.293","7.983"
"2015-02-25T01:05:29.000-0800",1424855129,"host40",UP,"0%","1.265","1.058","1.492"
"2015-02-25T01:06:30.000-0800",1424855190,"host40",UP,"0%","1.380","1.176","1.680"
"2015-02-25T01:07:32.000-0800",1424855252,"host40",UP,"0%","1.534","1.258","2.301"
"2015-02-25T01:08:33.000-0800",1424855313,"host40",UP,"0%","1.523","1.183","1.942"
"2015-02-25T01:09:34.000-0800",1424855374,"host40",UP,"0%","1.533","1.200","1.874"
"2015-02-25T01:10:35.000-0800",1424855435,"host40",UP,"0%","1.484","1.182","1.974"
"2015-02-25T01:11:36.000-0800",1424855496,"host40",UP,"0%","2.059","1.438","4.024"
"2015-02-25T01:12:38.000-0800",1424855558,"host40",UP,"0%","0.969","0.884","1.049"
"2015-02-25T01:13:39.000-0800",1424855619,"host40",UP,"0%","2.173","1.215","5.479"
"2015-02-25T01:14:40.000-0800",1424855680,"host40",UP,"0%","1.431","1.333","1.591"
"2015-02-25T01:15:41.000-0800",1424855741,"host40",UP,"0%","1.301","1.020","1.586"
"2015-02-25T01:16:42.000-0800",1424855802,"host40",UP,"0%","1.246","0.973","1.952"
"2015-02-25T01:17:44.000-0800",1424855864,"host40",UP,"0%","1.090","0.956","1.303"
"2015-02-25T01:18:45.000-0800",1424855925,"host40",UP,"0%","1.125","0.933","1.594"
"2015-02-25T01:19:46.000-0800",1424855986,"host40",UP,"0%","1.123","1.026","1.217"
"2015-02-25T01:20:47.000-0800",1424856047,"host40",UP,"0%","1.466","1.159","2.438"
"2015-02-25T01:21:48.000-0800",1424856108,"host40",UP,"0%","1.706","1.084","2.211"
"2015-02-25T01:22:49.000-0800",1424856169,"host40",UP,"0%","1.549","1.025","2.913"
"2015-02-25T01:23:50.000-0800",1424856230,"host40",UP,"0%","1.329","1.080","1.878"
"2015-02-25T01:24:51.000-0800",1424856291,"host40",UP,"0%","1.491","0.973","2.455"
"2015-02-25T01:25:53.000-0800",1424856353,"host40",UP,"0%","1.291","0.942","1.839"
"2015-02-25T01:26:54.000-0800",1424856414,"host40",UP,"0%","1.080","0.923","1.441"
"2015-02-25T01:27:55.000-0800",1424856475,"host40",UP,"0%","1.147","1.094","1.208"
"2015-02-25T01:28:58.000-0800",1424856538,"host40",UP,"0%","1.173","0.942","1.505"
"2015-02-25T01:30:00.000-0800",1424856600,"host40",UP,"0%","1.987","1.334","4.436"
"2015-02-25T01:31:01.000-0800",1424856661,"host40",UP,"0%","1.706","0.984","2.615"
"2015-02-25T01:32:02.000-0800",1424856722,"host40",UP,"0%","1.268","1.054","1.746"
"2015-02-25T01:33:04.000-0800",1424856784,"host40",UP,"0%","1.415","1.041","1.960"
"2015-02-25T01:34:05.000-0800",1424856845,"host40",UP,"0%","1.485","0.940","2.033"
"2015-02-25T01:35:07.000-0800",1424856907,"host40",UP,"0%","2.082","1.034","5.137"
"2015-02-25T01:36:08.000-0800",1424856968,"host40",UP,"0%","0.982","0.892","1.083"
"2015-02-25T01:37:09.000-0800",1424857029,"host40",UP,"0%","1.127","0.958","1.478"
"2015-02-25T01:38:10.000-0800",1424857090,"host40",UP,"0%","1.030","0.868","1.160"
"2015-02-25T01:39:11.000-0800",1424857151,"host40",UP,"0%","4.540","0.971","18.110"
"2015-02-25T01:40:12.000-0800",1424857212,"host40",UP,"0%","1.149","0.944","1.581"
"2015-02-25T01:41:13.000-0800",1424857273,"host40",UP,"0%","1.091","0.880","1.530"
"2015-02-25T01:42:14.000-0800",1424857334,"host40",UP,"0%","0.985","0.929","1.049"
"2015-02-25T01:43:16.000-0800",1424857396,"host40",UP,"0%","0.949","0.895","1.042"
"2015-02-25T01:44:18.000-0800",1424857458,"host40",UP,"0%","1.022","0.905","1.289"
"2015-02-25T01:45:19.000-0800",1424857519,"host40",UP,"0%","0.981","0.901","1.042"
"2015-02-25T01:46:20.000-0800",1424857580,"host40",UP,"0%","1.166","0.955","1.468"
"2015-02-25T01:47:21.000-0800",1424857641,"host40",UP,"0%","1.100","1.017","1.237"
"2015-02-25T01:48:22.000-0800",1424857702,"host40",UP,"0%","1.098","0.956","1.481"
"2015-02-25T01:49:23.000-0800",1424857763,"host40",UP,"0%","1.067","0.941","1.263"
"2015-02-25T01:50:24.000-0800",1424857824,"host40",UP,"0%","1.009","0.936","1.125"
"2015-02-25T01:51:26.000-0800",1424857886,"host40",UP,"0%","2.067","0.928","5.788"
"2015-02-25T01:52:28.000-0800",1424857948,"host40",UP,"0%","1.009","0.941","1.102"
"2015-02-25T01:53:29.000-0800",1424858009,"host40",UP,"0%","1.294","1.087","1.552"
"2015-02-25T01:54:30.000-0800",1424858070,"host40",UP,"0%","3.199","2.607","3.825"
"2015-02-25T01:55:32.000-0800",1424858132,"host40",UP,"0%","1.376","1.223","1.516"
"2015-02-25T01:56:33.000-0800",1424858193,"host40",UP,"0%","1.610","1.359","1.809"
"2015-02-25T01:57:34.000-0800",1424858254,"host40",UP,"0%","1.261","1.076","1.809"
"2015-02-25T01:58:35.000-0800",1424858315,"host40",UP,"0%","1.213","1.004","1.523"
"2015-02-25T01:59:36.000-0800",1424858376,"host40",UP,"0%","1.106","0.914","1.397"
"2015-02-25T02:00:38.000-0800",1424858438,"host40",UP,"0%","1.549","1.284","2.356"
"2015-02-25T02:01:39.000-0800",1424858499,"host40",UP,"0%","1.400","1.228","1.852"
"2015-02-25T02:02:40.000-0800",1424858560,"host40",UP,"0%","1.262","0.911","1.866"
"2015-02-25T02:03:41.000-0800",1424858621,"host40",UP,"0%","1.086","0.863","1.484"
"2015-02-25T02:04:42.000-0800",1424858682,"host40",UP,"0%","1.458","1.027","1.934"
"2015-02-25T02:05:44.000-0800",1424858744,"host40",UP,"0%","2.745","1.231","7.061"
"2015-02-25T02:06:45.000-0800",1424858805,"host40",UP,"0%","1.266","0.982","1.509"
"2015-02-25T02:07:46.000-0800",1424858866,"host40",UP,"0%","1.351","1.059","1.769"
"2015-02-25T02:08:47.000-0800",1424858927,"host40",UP,"0%","3.484","1.192","11.751"
"2015-02-25T02:09:48.000-0800",1424858988,"host40",UP,"0%","1.074","0.957","1.392"
"2015-02-25T02:10:49.000-0800",1424859049,"host40",UP,"0%","1.260","0.901","1.630"
"2015-02-25T02:11:50.000-0800",1424859110,"host40",UP,"0%","1.954","1.036","4.972"
"2015-02-25T02:12:51.000-0800",1424859171,"host40",UP,"0%","1.380","1.195","1.683"
"2015-02-25T02:13:53.000-0800",1424859233,"host40",UP,"0%","1.376","1.115","1.683"
"2015-02-25T02:14:54.000-0800",1424859294,"host40",UP,"0%","3.826","1.378","10.231"
"2015-02-25T02:15:55.000-0800",1424859355,"host40",UP,"0%","1.010","0.936","1.124"
"2015-02-25T02:16:58.000-0800",1424859418,"host40",UP,"0%","1.504","1.226","2.119"
"2015-02-25T02:18:00.000-0800",1424859480,"host40",UP,"0%","1.309","1.037","1.922"
"2015-02-25T02:19:01.000-0800",1424859541,"host40",UP,"0%","1.519","1.277","2.068"
"2015-02-25T02:20:02.000-0800",1424859602,"host40",UP,"0%","1.630","1.289","2.264"
"2015-02-25T02:21:03.000-0800",1424859663,"host40",UP,"0%","1.279","1.123","1.457"
"2015-02-25T02:22:05.000-0800",1424859725,"host40",UP,"0%","1.434","1.369","1.573"
"2015-02-25T02:23:06.000-0800",1424859786,"host40",UP,"0%","1.682","1.276","2.439"
"2015-02-25T02:24:07.000-0800",1424859847,"host40",UP,"0%","1.228","0.970","1.524"
"2015-02-25T02:25:08.000-0800",1424859908,"host40",UP,"0%","1.285","1.017","1.765"
"2015-02-25T02:26:09.000-0800",1424859969,"host40",UP,"0%","1.307","1.180","1.457"
"2015-02-25T02:27:10.000-0800",1424860030,"host40",UP,"0%","1.249","1.137","1.334"
"2015-02-25T02:28:11.000-0800",1424860091,"host40",UP,"0%","1.545","1.263","2.388"
"2015-02-25T02:29:12.000-0800",1424860152,"host40",UP,"0%","1.372","0.968","2.244"
"2015-02-25T02:30:13.000-0800",1424860213,"host40",UP,"0%","3.971","1.172","14.884"
"2015-02-25T02:31:14.000-0800",1424860274,"host40",UP,"0%","1.293","1.212","1.457"
"2015-02-25T02:32:16.000-0800",1424860336,"host40",UP,"0%","1.480","1.154","2.244"
"2015-02-25T02:33:18.000-0800",1424860398,"host40",UP,"0%","1.450","1.213","1.725"
"2015-02-25T02:34:19.000-0800",1424860459,"host40",UP,"0%","1.535","1.243","1.921"
"2015-02-25T02:35:20.000-0800",1424860520,"host40",UP,"0%","1.133","0.943","1.530"
"2015-02-25T02:36:21.000-0800",1424860581,"host40",UP,"0%","1.202","0.937","1.547"
"2015-02-25T02:37:22.000-0800",1424860642,"host40",UP,"0%","1.232","1.154","1.310"
"2015-02-25T02:38:23.000-0800",1424860703,"host40",UP,"0%","1.482","1.082","2.080"
"2015-02-25T02:39:24.000-0800",1424860764,"host40",UP,"0%","1.432","1.266","1.845"
"2015-02-25T02:40:26.000-0800",1424860826,"host40",UP,"0%","1.270","1.007","1.564"
"2015-02-25T02:41:28.000-0800",1424860888,"host40",UP,"0%","2.305","1.263","5.681"
"2015-02-25T02:42:29.000-0800",1424860949,"host40",UP,"0%","1.140","1.024","1.252"
"2015-02-25T02:43:31.000-0800",1424861011,"host40",UP,"0%","1.519","0.960","2.088"
"2015-02-25T02:44:32.000-0800",1424861072,"host40",UP,"0%","1.407","1.144","1.616"
"2015-02-25T02:45:33.000-0800",1424861133,"host40",UP,"0%","1.281","1.186","1.523"
"2015-02-25T02:46:34.000-0800",1424861194,"host40",UP,"0%","1.173","0.963","1.412"
"2015-02-25T02:47:35.000-0800",1424861255,"host40",UP,"0%","1.352","1.126","1.515"
"2015-02-25T02:48:36.000-0800",1424861316,"host40",UP,"0%","1.647","0.998","3.098"
"2015-02-25T02:49:38.000-0800",1424861378,"host40",UP,"0%","1.360","1.126","1.712"
"2015-02-25T02:50:39.000-0800",1424861439,"host40",UP,"0%","1.173","0.898","1.689"
"2015-02-25T02:51:40.000-0800",1424861500,"host40",UP,"0%","1.012","0.947","1.081"
"2015-02-25T02:52:41.000-0800",1424861561,"host40",UP,"0%","1.154","0.929","1.497"
"2015-02-25T02:53:42.000-0800",1424861622,"host40",UP,"0%","1.264","0.982","1.585"
"2015-02-25T02:54:44.000-0800",1424861684,"host40",UP,"0%","1.050","0.920","1.400"
"2015-02-25T02:55:45.000-0800",1424861745,"host40",UP,"0%","1.044","0.822","1.304"
"2015-02-25T02:56:46.000-0800",1424861806,"host40",UP,"0%","1.224","0.981","1.662"
"2015-02-25T02:57:47.000-0800",1424861867,"host40",UP,"0%","1.234","0.884","2.317"
"2015-02-25T02:58:48.000-0800",1424861928,"host40",UP,"0%","1.233","1.056","1.685"
"2015-02-25T02:59:49.000-0800",1424861989,"host40",UP,"0%","0.927","0.850","1.020"
"2015-02-25T03:00:50.000-0800",1424862050,"host40",UP,"0%","1.023","0.910","1.155"
"2015-02-25T03:01:51.000-0800",1424862111,"host40",UP,"0%","1.024","0.947","1.096"
"2015-02-25T03:02:53.000-0800",1424862173,"host40",UP,"0%","0.988","0.863","1.106"
"2015-02-25T03:03:54.000-0800",1424862234,"host40",UP,"0%","1.018","0.878","1.158"
"2015-02-25T03:04:55.000-0800",1424862295,"host40",UP,"0%","1.156","0.949","1.467"
"2015-02-25T03:05:58.000-0800",1424862358,"host40",UP,"0%","1.082","0.965","1.369"
"2015-02-25T03:07:00.000-0800",1424862420,"host40",UP,"0%","1.203","0.981","1.603"
"2015-02-25T03:08:01.000-0800",1424862481,"host40",UP,"0%","1.090","0.927","1.292"
"2015-02-25T03:09:02.000-0800",1424862542,"host40",UP,"0%","1.134","0.991","1.503"
"2015-02-25T03:10:04.000-0800",1424862604,"host40",UP,"0%","1.122","0.966","1.478"
"2015-02-25T03:11:05.000-0800",1424862665,"host40",UP,"0%","1.173","0.944","1.478"
"2015-02-25T03:12:07.000-0800",1424862727,"host40",UP,"0%","1.263","0.993","1.816"
"2015-02-25T03:13:08.000-0800",1424862788,"host40",UP,"0%","1.180","0.979","1.529"
"2015-02-25T03:14:09.000-0800",1424862849,"host40",UP,"0%","1.369","1.009","2.052"
"2015-02-25T03:15:10.000-0800",1424862910,"host40",UP,"0%","1.358","0.995","2.181"
"2015-02-25T03:16:11.000-0800",1424862971,"host40",UP,"0%","1.063","0.856","1.476"
"2015-02-25T03:17:12.000-0800",1424863032,"host40",UP,"0%","1.381","1.230","1.683"
"2015-02-25T03:18:13.000-0800",1424863093,"host40",UP,"0%","0.998","0.929","1.088"
"2015-02-25T03:19:15.000-0800",1424863155,"host40",UP,"0%","1.383","0.900","2.860"
"2015-02-25T03:20:17.000-0800",1424863217,"host40",UP,"0%","1.185","0.885","1.673"
"2015-02-25T03:21:18.000-0800",1424863278,"host40",UP,"0%","1.098","0.874","1.679"
"2015-02-25T03:22:19.000-0800",1424863339,"host40",UP,"0%","1.333","1.053","1.793"
"2015-02-25T03:23:20.000-0800",1424863400,"host40",UP,"0%","1.160","0.938","1.485"
"2015-02-25T03:24:21.000-0800",1424863461,"host40",UP,"0%","1.244","0.913","1.754"
"2015-02-25T03:25:22.000-0800",1424863522,"host40",UP,"0%","3.601","1.232","8.206"
"2015-02-25T03:26:23.000-0800",1424863583,"host40",UP,"0%","1.447","1.036","2.139"
"2015-02-25T03:27:24.000-0800",1424863644,"host40",UP,"0%","1.928","1.158","3.166"
"2015-02-25T03:28:26.000-0800",1424863706,"host40",UP,"0%","2.320","1.307","4.627"
"2015-02-25T03:29:27.000-0800",1424863767,"host40",UP,"0%","1.268","0.821","1.824"
"2015-02-25T03:30:28.000-0800",1424863828,"host40",UP,"0%","1.220","0.912","1.509"
"2015-02-25T03:31:29.000-0800",1424863889,"host40",UP,"0%","2.560","0.945","8.281"
"2015-02-25T03:32:31.000-0800",1424863951,"host40",UP,"0%","1.209","0.947","1.409"
"2015-02-25T03:33:32.000-0800",1424864012,"host40",UP,"0%","1.580","1.018","2.219"
"2015-02-25T03:34:33.000-0800",1424864073,"host40",UP,"0%","1.847","1.066","3.159"
"2015-02-25T03:35:34.000-0800",1424864134,"host40",UP,"0%","1.976","1.232","3.689"
"2015-02-25T03:36:35.000-0800",1424864195,"host40",UP,"0%","1.380","0.957","1.899"
"2015-02-25T03:37:37.000-0800",1424864257,"host40",UP,"0%","1.259","1.103","1.326"
"2015-02-25T03:38:38.000-0800",1424864318,"host40",UP,"0%","1.894","1.284","2.743"
"2015-02-25T03:39:39.000-0800",1424864379,"host40",UP,"0%","6.202","2.666","12.556"
"2015-02-25T03:40:40.000-0800",1424864440,"host40",UP,"0%","1.249","0.909","1.548"
"2015-02-25T03:41:41.000-0800",1424864501,"host40",UP,"0%","1.144","0.964","1.641"
"2015-02-25T03:42:42.000-0800",1424864562,"host40",UP,"0%","2.416","1.044","6.979"
"2015-02-25T03:43:44.000-0800",1424864624,"host40",UP,"0%","2.079","1.042","5.141"
"2015-02-25T03:44:45.000-0800",1424864685,"host40",UP,"0%","1.576","1.083","2.613"
"2015-02-25T03:45:46.000-0800",1424864746,"host40",UP,"0%","1.724","1.182","2.756"
"2015-02-25T03:46:47.000-0800",1424864807,"host40",UP,"0%","1.907","1.340","3.196"
"2015-02-25T03:47:48.000-0800",1424864868,"host40",UP,"0%","1.380","0.936","1.943"
"2015-02-25T03:48:49.000-0800",1424864929,"host40",UP,"0%","1.361","1.100","1.904"
"2015-02-25T03:49:50.000-0800",1424864990,"host40",UP,"0%","1.667","0.959","2.688"
"2015-02-25T03:50:51.000-0800",1424865051,"host40",UP,"0%","1.681","1.136","2.924"
"2015-02-25T03:51:53.000-0800",1424865113,"host40",UP,"0%","1.174","0.968","1.592"
"2015-02-25T03:52:54.000-0800",1424865174,"host40",UP,"0%","1.678","1.269","2.741"
"2015-02-25T03:53:55.000-0800",1424865235,"host40",UP,"0%","1.753","0.965","3.350"
"2015-02-25T03:54:58.000-0800",1424865298,"host40",UP,"0%","4.811","0.902","7.694"
"2015-02-25T03:56:00.000-0800",1424865360,"host40",UP,"0%","1.283","1.024","1.681"
