Date,CapacityBytes,Model,SerialNumber,SMART_1_Raw,SMART_2_Raw,SMART_3_Raw,SMART_4_Raw,SMART_5_Raw,DiskFailure
9/10/14,2.00E+12,Hitachi HDS722020ALA330,JK1174YAK3YGVW,0,0,35358,24,0,No
11/25/14,4.00E+12,ST4000DM000,Z300GPQL,175272048,8,11957,24,80,Yes
3/13/14,3.00E+12,ST3000DM001,W1F0X6HZ,49881464,0,13817,27,0,No
9/29/14,4.00E+12,ST4000DM000,Z300P9S8,47925312,0,8059,23,0,No
4/21/14,1.50E+12,ST31500541AS,6XW01GBX,219267569,0,39098,18,0,No
4/7/14,4.00E+12,ST4000DM000,W300K148,70971984,0,3726,20,0,No
12/1/14,4.00E+12,ST4000DM000,W300BR9S,239890648,0,12871,29,0,No
9/3/15,5.00E+11,ST500LM012 HN,S2ZYJ9AFA09527,0,0,1143,31,0,Yes
10/24/14,4.00E+12,ST4000DM000,Z3015LN2,194200120,0,5216,30,0,No
5/28/14,3.00E+12,ST3000DM001,W1F0YKEW,107878488,0,12165,25,0,No
6/9/14,3.00E+12,ST3000DM001,W1F08RDV,151038992,584,18200,18,464,Yes
1/1/14,4.00E+12,ST4000DM000,Z300P9DB,56066120,0,1597,26,0,No
9/6/15,4.00E+12,ST4000DM000,Z30252EF,63673304,0,7806,20,0,No
6/14/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG38E4H,0,0,10358,24,0,No
4/21/15,3.00E+12,WDC WD30EFRX,WD-WCC4N0287071,0,0,5856,28,0,No
1/17/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG3AA4H,0,0,6190,27,0,No
8/19/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3832F,0,88,39177,28,0,Yes
3/25/14,3.00E+12,WDC WD30EFRX,WD-WCC1T1088681,2317,1967,1638,21,0,Yes
3/26/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG15S7C,0,0,8874,29,0,No
9/6/15,4.00E+12,ST4000DM000,Z3029AWD,79973552,0,5769,32,0,No
10/9/14,3.00E+12,ST3000DM001,W1F0PJ6L,64347896,0,17903,30,32,Yes
8/9/14,3.00E+12,ST3000DM001,W1F1K4VY,114458872,0,7258,23,0,No
5/22/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG35T4H,0,0,18602,29,0,No
8/12/15,4.00E+12,ST4000DM000,Z3033ZH6,151725120,0,1375,22,0,No
6/13/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J7HAGF,196609,0,18353,26,0,No
8/29/14,4.00E+12,ST4000DM000,Z300MGLN,169509288,0,7081,23,0,No
12/8/14,4.00E+12,ST4000DM000,Z300W9HZ,77556768,0,8790,26,0,No
9/18/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGUJSVJ,0,0,8453,35,0,No
4/24/14,4.00E+12,ST4000DM000,Z3015K10,180962184,0,301,21,0,No
9/8/14,3.00E+12,ST3000DM001,S1F02KFF,108926960,456,21693,23,24,Yes
4/27/15,4.00E+12,ST4000DM000,W3008EKS,42833696,0,16181,19,0,Yes
9/21/14,4.00E+12,ST4000DM000,Z300VPS6,32962056,0,7737,29,0,No
5/28/13,3.00E+12,ST33000651AS,Z290WHPQ,240076244,0,12321,24,0,No
11/22/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTX7GH,0,0,1356,21,0,No
8/16/15,4.00E+12,ST4000DM000,S300Z7HH,175932304,0,2217,22,0,No
3/6/14,3.00E+12,ST3000DM001,S1F02R1H,232405280,64824,17283,22,72,Yes
6/27/14,3.00E+12,ST3000DM001,W1F09LZR,241850680,1696,18095,34,0,Yes
6/19/14,1.50E+12,ST31500341AS,9VS3FF91,71361771,3693,36491,31,0,Yes
3/6/14,1.50E+12,ST31500541AS,6XW03XMT,28505156,0,38482,20,0,No
1/14/14,4.00E+12,ST4000DM000,Z300WJ59,171469147,80,93,21,176,Yes
2/11/14,1.50E+12,ST31500541AS,9XW01RQ4,27449077,10,36234,17,0,No
9/8/14,3.00E+12,ST3000DM001,S1F02L12,235174840,304,19859,24,0,Yes
6/18/13,1.50E+12,ST31500541AS,6XW0VET3,180755209,2681,29032,19,0,Yes
12/11/14,1.50E+12,ST31500541AS,9XW032LT,184262243,0,40955,23,0,Yes
2/16/14,4.00E+12,ST4000DM000,W3009RBR,59908104,0,5761,23,0,No
3/14/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J7HWVF,0,0,25808,22,0,Yes
12/22/14,3.00E+12,ST3000DM001,W1F0JCG9,95524608,0,17029,22,0,Yes
5/26/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J747NF,0,12,37655,40,1,Yes
6/1/13,3.00E+12,ST3000DM001,S1F0CTH9,59956864,256,8235,23,0,Yes
3/3/14,4.00E+12,ST4000DM000,W3004ZG5,111458528,0,4845,13,0,Yes
4/17/15,3.00E+12,WDC WD30EFRX,WD-WMC1T3158200,0,0,13648,27,0,No
12/2/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS1E5H,,,,,,Yes
3/31/14,3.00E+12,ST3000DM001,S1F01PYK,108989552,6304,18837,26,0,Yes
5/28/14,2.00E+12,ST32000542AS,6XW1252S,186976768,0,5377,20,0,Yes
5/15/14,4.00E+12,ST4000DM000,Z300K22E,88230072,0,5934,17,320,Yes
7/18/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRGHJH,0,0,8911,28,0,No
12/30/13,3.00E+12,ST3000DM001,W1F0A4MZ,124667232,3056,14084,26,16,Yes
12/20/13,1.50E+12,ST31500341AS,9VS1NG1A,190542213,16,40297,22,0,No
4/8/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J81Z3F,0,51,27326,30,1,Yes
12/2/13,3.00E+12,ST3000DM001,Z1F06KT2,13395176,0,14407,23,0,Yes
7/15/14,3.00E+12,ST3000DM001,W1F0A479,53460208,0,19914,26,80,Yes
6/26/13,1.50E+12,ST1500DL003,5YD194AH,31539280,0,179,23,0,Yes
2/18/15,1.50E+12,ST31500341AS,9VS29FZ9,19753605,3978,48898,26,0,Yes
4/23/14,3.00E+12,ST3000DM001,S1F03G4Q,190294560,1888,18593,23,40,Yes
11/27/13,4.00E+12,ST4000DM000,W300J6K7,40801896,0,1888,26,0,No
6/13/15,4.00E+12,ST4000DM000,Z3015GR1,8269752,0,10261,23,0,No
9/25/14,3.00E+12,ST3000DM001,S1F0CVHX,220173304,2272,19329,25,0,Yes
2/4/15,3.00E+12,Hitachi HDS723030ALA640,MK0333YHGPBT3C,65536,0,27833,27,11,Yes
4/3/15,3.00E+12,ST3000DM001,W1F1CDDP,180215128,2256,19459,26,32,Yes
1/7/14,1.50E+12,ST31500541AS,9XW01Y6Y,57251645,0,34851,18,0,Yes
1/21/14,3.00E+12,ST3000DM001,S1F0FME5,166466584,0,12695,23,0,Yes
7/21/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG2ZBDA,0,0,20042,25,0,No
10/20/14,4.00E+12,ST4000DM000,Z300GZDG,15790432,0,10638,27,16,Yes
6/23/13,2.00E+12,Hitachi HDS722020ALA330,JK1105B8J36KTX,0,0,18598,32,0,No
11/5/13,3.00E+12,ST3000DM001,Z1F0LSNN,151409048,61448,11152,26,3288,Yes
11/30/13,2.00E+12,Hitachi HDS722020ALA330,JK1101B9JPRA6R,0,0,23730,35,0,No
8/11/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9UNWA,0,0,6554,28,0,No
3/14/14,3.00E+12,ST3000DM001,W1F0A625,88632200,64512,16462,21,24,Yes
4/26/14,1.50E+12,ST31500541AS,5XW027F6,37440595,0,39715,16,0,No
12/30/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS0LJH,0,0,3778,24,0,No
11/18/14,4.00E+12,ST4000DM000,Z3016S30,,,,,,Yes
6/27/15,4.00E+12,ST4000DM000,Z302524P,59137392,0,5596,21,0,No
12/5/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG2S70A,0,0,17922,26,0,No
5/31/13,2.00E+12,ST32000542AS,9XW0F2RE,122765812,899,1727,22,893,Yes
2/25/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG34YMH,0,0,8441,25,0,No
2/26/14,4.00E+12,ST4000DM000,W300R79G,117448400,0,226,22,0,Yes
10/18/14,1.50E+12,ST31500341AS,9VS22H8W,89990203,120,42980,34,0,No
3/29/14,4.00E+12,ST4000DM000,W30056QT,168614392,0,4811,24,0,No
7/17/14,3.00E+12,ST3000DM001,W1F0S9NQ,237111696,64744,16870,24,0,Yes
12/26/14,4.00E+12,ST4000DM000,Z300WF6J,131393848,0,8429,25,0,No
7/16/14,3.00E+12,ST3000DM001,W1F0B4W4,172385864,0,19090,26,0,Yes
5/4/15,1.50E+12,ST31500541AS,5XW03EGC,221506823,0,44883,22,0,No
9/22/14,3.00E+12,ST3000DM001,S1F0SBJA,56874680,0,18531,26,0,No
7/6/15,4.00E+12,ST4000DM000,Z3025KPF,179000680,24,6312,16,0,Yes
7/16/14,3.00E+12,ST3000DM001,S1F06VA3,22926184,0,19440,24,40,Yes
8/5/15,4.00E+12,ST4000DM000,Z3026R11,140107544,0,1881,22,88,Yes
4/9/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG0T4MA,2883620,1,12920,28,0,Yes
5/16/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSGVHH,0,0,7064,27,0,No
3/11/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GDUJHX,2,0,29325,31,0,No
9/6/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9W36A,0,0,24525,32,0,No
12/11/13,3.00E+12,ST3000DM001,W1F09W1R,233280656,3768,15216,23,896,Yes
5/22/15,1.50E+12,ST31500541AS,6XW0465B,42959323,2687,49610,35,0,Yes
7/25/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSB2YH,0,0,9657,28,0,No
12/17/14,4.00E+12,ST4000DM000,Z30251WA,76427616,0,1495,18,0,No
8/13/14,3.00E+12,ST3000DM001,S1F0NGCL,13530944,17480,17516,27,48,Yes
5/12/14,3.00E+12,ST3000DM001,W1F0A467,107891528,0,18357,23,8,Yes
2/12/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3EEUA,0,1957,21098,22,23,Yes
12/5/14,4.00E+12,ST4000DM000,Z300PLX2,88046376,0,9841,24,0,No
1/2/14,1.50E+12,ST31500341AS,9VS26DBG,222612527,1485,36036,28,35,Yes
11/27/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3W58F,0,0,31743,30,0,No
1/23/15,4.00E+12,ST4000DM000,W300J81S,20960944,0,11256,20,8,Yes
10/9/14,3.00E+12,ST3000DM001,W1F0X4CV,78196688,1024,18860,28,64,Yes
11/25/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGT1S2H,0,0,1449,21,0,No
9/12/14,3.00E+12,ST3000DM001,W1F0ANKP,133163944,0,19824,24,0,Yes
5/3/14,3.00E+12,ST3000DM001,S1F02G5J,203499416,0,19052,22,0,No
4/5/14,1.50E+12,ST31500541AS,6XW04K1V,209216222,0,39166,20,0,No
3/21/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA8PDA,0,0,19769,25,0,No
11/14/14,4.00E+12,ST4000DM000,W300CLGL,158758944,0,10358,18,0,No
7/7/15,2.50E+11,ST250LM004 HN,S2T0J9ECB02270,36,0,17329,29,0,Yes
7/15/14,3.00E+12,ST3000DM001,W1F0B2BL,201080056,8208,19001,34,0,Yes
11/5/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA0EAA,0,0,17166,29,0,No
9/16/14,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGLZHYH,0,0,4157,39,0,No
7/7/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG30BGA,524293,0,32135,22,0,Yes
12/30/13,3.00E+12,ST3000DM001,S1F0AF0B,67076216,0,12770,31,0,No
7/10/13,1.50E+12,ST31500541AS,9XW02KP4,45198519,1675,12234,28,0,Yes
8/12/14,3.00E+12,ST3000DM001,Z1F0NLV7,52209680,36952,18469,25,0,Yes
7/18/14,3.00E+12,ST3000DM001,S1F05SPW,19863008,64736,17613,23,0,Yes
11/4/14,3.00E+12,ST3000DM001,W1F0B28S,106892912,0,21643,22,0,Yes
9/30/14,3.00E+12,ST3000DM001,S1F0S5G9,159472504,0,17503,28,0,Yes
7/14/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRGBAH,0,0,896,33,0,No
8/19/13,3.00E+12,ST3000DM001,S1F04QL9,35521800,0,11140,23,0,No
8/3/15,3.00E+12,WDC WD30EFRX,WD-WMC4N2957232,0,0,8710,22,0,No
8/31/14,1.50E+12,ST31500541AS,9XW01VDV,28647140,0,40634,27,0,No
11/28/14,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGPU5VJ,0,0,4089,27,0,No
10/3/14,3.00E+12,ST3000DM001,S1F0S656,41782240,54128,17597,25,72,Yes
7/29/13,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG21GUA,16649198,1098,4233,23,704,Yes
6/15/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3KB4A,0,0,14957,22,0,No
10/30/14,4.00E+12,ST4000DM000,Z300ND1M,163170472,0,8807,23,0,No
4/20/14,3.00E+12,ST33000651AS,Z290PFV7,222169435,0,18717,23,0,No
1/15/15,1.50E+12,ST1500DL003,5YD8MVBC,20439944,0,13730,28,0,Yes
5/7/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9TU5A,0,0,4742,30,0,No
6/23/14,4.00E+12,ST4000DM000,Z3014VAW,151214160,0,2815,28,0,No
9/21/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GABUAX,2,0,33579,29,0,No
7/3/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG2D0PH,0,0,9948,31,0,No
5/27/15,4.00E+12,ST4000DM000,Z300WKGE,25388512,0,12716,24,0,No
9/11/15,4.00E+12,ST4000DM000,S300Z5GE,28880288,0,2769,19,0,No
1/25/14,3.00E+12,ST3000DM001,S1F0AG39,92826760,4872,13379,24,104,Yes
7/31/15,3.00E+12,ST3000DM001,W1F1DQN8,201440888,0,22311,21,48,Yes
12/1/14,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGRTG9A,458752,26,25549,23,44,Yes
7/7/14,3.00E+12,ST3000DM001,W1F0A5YA,26679672,24,19706,33,8,Yes
10/9/14,3.00E+12,ST3000DM001,W1F0WBGF,25732712,0,18859,30,24,Yes
7/8/14,3.00E+12,ST3000DM001,Z1F118C9,232180848,0,13182,25,0,No
5/19/14,1.60E+11,WDC WD1600AAJS,WD-WMAV2FM77268,0,0,7165,26,0,Yes
5/24/13,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGLGTWA,0,0,12218,28,0,No
8/17/15,4.00E+12,ST4000DM000,Z3006EBA,214786816,0,6157,25,0,Yes
11/10/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGAD4GA,0,0,16624,29,0,No
5/2/14,3.00E+12,ST3000DM001,S1F02WKA,102569368,0,16752,26,0,Yes
11/29/14,4.00E+12,ST4000DM000,Z301781W,163242856,0,6214,25,0,No
7/10/13,3.00E+12,ST3000DM001,S1F02WD9,195510489,0,11467,26,96,Yes
9/26/14,4.00E+12,ST4000DM000,Z30149EG,240369672,0,4543,35,0,No
1/8/15,4.00E+12,ST4000DM000,Z300W0SL,141752384,0,10389,25,0,No
7/2/13,1.50E+12,ST1500DL003,5YD94EWE,5334792,0,4562,25,0,Yes
12/1/14,4.00E+12,ST4000DM000,Z300MHAP,192471792,0,11344,20,0,Yes
6/22/14,4.00E+12,ST4000DM000,W300KQT5,9298360,0,5445,24,0,No
2/12/14,4.00E+12,ST4000DM000,W300CVHL,95668760,0,4750,20,40,Yes
7/26/14,3.00E+12,ST3000DM001,S1F0AG21,229368216,0,17767,31,0,Yes
11/12/14,3.00E+12,ST3000DM001,S1F01T5N,228216513,57264,23408,22,7472,Yes
8/4/15,4.00E+12,ST4000DM000,Z30111ET,94928544,8,13086,22,0,Yes
11/14/14,4.00E+12,ST4000DM000,Z3006B4V,89196240,0,13465,24,0,Yes
10/1/14,3.00E+12,ST3000DM001,Z1F19L62,116146480,328,15256,21,424,Yes
10/23/14,4.00E+12,ST4000DM000,Z300W3F3,116171360,192,8380,22,536,Yes
9/21/14,4.00E+12,ST4000DM000,Z3014A3H,237636376,0,5602,28,0,No
1/8/14,3.00E+12,WDC WD30EZRX,WD-WMAWZ0321997,0,0,13365,25,0,No
4/25/13,1.50E+12,ST31500341AS,9VS38KDD,137989250,231,1639,28,194,Yes
6/11/13,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG36DZH,0,0,2261,23,0,Yes
9/8/14,3.00E+12,ST3000DM001,W1F03XKJ,31819968,4776,19862,23,0,Yes
5/7/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3K07A,0,0,31868,29,0,No
4/19/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9YKSA,0,0,4335,30,0,No
2/12/14,1.00E+12,WDC WD10EACS,WD-WCAU42477488,1,0,22145,34,5,Yes
9/3/15,5.00E+11,ST500LM012 HN,S2ZYJ9CG107988,0,0,1132,35,0,Yes
7/24/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9GP9BWF,65536,0,40627,27,0,No
8/31/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J9L1VF,0,0,32313,25,0,Yes
8/9/15,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGPLYTA,0,0,31897,27,0,No
12/2/13,3.00E+12,ST3000DM001,S1F03T43,84090568,0,12916,18,0,Yes
10/30/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3E8MA,0,0,26677,23,1,No
12/21/13,3.00E+12,ST3000DM001,S1F01YSX,11782336,0,16109,24,8,Yes
7/10/13,1.50E+12,ST31500541AS,6XW0499Z,163882040,184,33457,22,5,Yes
2/11/14,3.00E+12,ST3000DM001,W1F09DKH,48441076,47080,14853,21,24,Yes
6/16/14,4.00E+12,ST4000DM000,Z3016LZ6,76324136,0,2478,29,0,No
10/8/14,3.00E+12,ST3000DM001,W1F0AMYN,93040496,856,21111,22,0,Yes
5/19/14,1.50E+12,ST31500541AS,9XW01TWC,100614664,0,37260,15,0,Yes
2/18/15,1.50E+12,ST31500341AS,9VS21LZA,108328189,3146,48509,30,0,Yes
3/19/15,4.00E+12,ST4000DM000,Z3029FJM,115345504,0,2044,23,0,Yes
7/22/13,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG35VKH,0,0,2552,23,0,No
7/23/14,3.00E+12,ST3000DM001,W1F09PXR,69472112,0,18741,20,0,Yes
6/2/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG0GGJA,0,0,24647,33,0,No
2/18/15,1.50E+12,ST31500541AS,6XW057ED,46271096,3975,46812,30,0,Yes
3/25/14,1.50E+12,ST31500541AS,9XW01DX9,79055307,116,38155,16,5,Yes
2/9/15,3.00E+12,WDC WD30EFRX,WD-WCC1T1270096,150,0,10867,23,1,Yes
8/6/13,3.00E+12,Hitachi HDS723030ALA640,MK0311YHG1M5MA,0,0,19301,27,0,No
12/30/14,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGU9H6J,0,0,2166,23,0,No
12/23/13,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J3W5WF,65537,0,23413,26,0,No
3/29/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS9EJH,0,0,5455,27,0,No
1/6/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRYVNH,0,0,4958,26,0,No
8/19/14,3.00E+12,ST3000DM001,S1F0374V,56645680,560,21265,29,0,Yes
12/5/14,4.00E+12,ST4000DM000,Z3015LJV,138239712,0,6083,28,0,No
3/17/15,3.00E+12,ST3000DM001,S1F0GJW3,83874704,2144,23231,21,16,Yes
10/23/14,4.00E+12,ST4000DM000,Z300NRJX,210112304,0,8812,21,0,No
11/18/14,4.00E+12,ST4000DM000,Z3016S57,,,,,,Yes
12/3/14,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGEUYNA,65538,2,25583,24,34,Yes
7/30/15,4.00E+12,ST4000DM000,Z3015L5Y,127811648,0,13866,35,16,Yes
1/7/14,1.50E+12,ST31500541AS,5XW0AD96,201103688,0,15800,21,0,No
7/14/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3EK6A,65537,0,32866,25,0,No
7/31/15,5.00E+11,ST500LM012 HN,S2ZYJ9DDB27222,133,0,11417,25,0,Yes
6/8/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG6HMLA,655379,0,24959,25,9,Yes
9/29/15,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGM2KJH,0,0,11743,33,0,No
9/24/15,6.00E+12,ST6000DX000,Z4D0B2XN,185985128,0,3918,33,0,Yes
2/21/14,4.00E+12,ST4000DM000,W300SP64,202384608,0,200,22,0,Yes
3/9/15,3.00E+12,WDC WD30EFRX,WD-WCC4N0832873,644,0,4318,25,0,Yes
9/3/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGT6B1H,0,0,103,31,0,Yes
7/16/15,4.00E+12,ST4000DM000,Z3029H0F,144055606,1,4521,31,7,Yes
2/23/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG35K1H,0,0,16455,24,0,No
4/9/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRZB3H,0,0,7088,30,0,No
5/5/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTNAAH,0,0,5983,34,0,No
5/19/15,4.00E+12,ST4000DM000,Z3026Q55,114091032,0,2888,25,0,Yes
1/30/14,4.00E+12,ST4000DM000,W300B38Z,48890600,0,4803,22,0,No
4/17/15,4.00E+12,ST4000DM000,W300KF8P,118868480,0,10611,28,0,No
8/8/13,3.00E+12,WDC WD30EFRX,WD-WMC1T0898903,0,0,5845,23,0,No
12/1/14,4.00E+12,ST4000DM000,W300CX5D,235758024,0,12871,24,0,No
6/26/15,6.00E+12,ST6000DX000,Z4D06CGH,242302080,0,2744,33,0,Yes
11/14/13,3.00E+12,ST3000DM001,S1F05N7X,96632768,29248,11768,29,120,Yes
3/6/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTGV1H,0,0,3873,26,0,No
5/6/14,3.00E+12,ST3000DM001,W1F07J5H,173949576,0,11230,21,96,Yes
6/19/13,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGPB1UA,0,0,13553,31,0,No
4/27/15,3.00E+12,ST3000DM001,S1F0GKFX,121900592,0,23762,24,0,Yes
7/2/15,4.00E+12,ST4000DM000,S300XB35,88934576,0,830,31,0,No
5/11/15,1.50E+12,ST31500541AS,6XW05ZC4,17441625,1095,49676,24,0,Yes
7/14/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GG464X,65536,0,31923,27,0,No
5/15/13,3.00E+12,ST3000DM001,S1F0TN96,95173960,2472,5508,24,0,Yes
8/15/13,3.00E+12,ST3000DM001,Z1F02LZ3,113518776,0,13081,22,0,Yes
6/14/13,3.00E+12,ST3000DM001,S1F0TQ7R,170230416,0,6171,25,0,No
2/4/14,3.00E+12,WDC WD30EFRX,WD-WCC1T1212437,558,0,1999,18,4,Yes
8/18/15,5.00E+11,WDC WD5000LPVX,WD-WX91A14K0733,0,0,12189,30,0,Yes
3/1/14,4.00E+12,ST4000DM000,Z300PM1D,198569704,0,3146,22,16,No
1/2/14,1.50E+12,ST31500341AS,9VS2BYGM,105298601,4095,36051,31,0,Yes
5/26/15,4.00E+12,ST4000DM000,Z300ZK5G,195479608,0,5141,24,0,No
10/25/14,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGRMDTA,0,0,24983,27,0,No
6/15/15,4.00E+12,ST4000DM000,Z302G5SV,26662416,0,1402,20,808,Yes
8/23/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9RD6A,65536,0,24020,25,0,No
8/13/15,4.00E+12,ST4000DM000,S300WD64,57442344,0,346,27,0,No
2/7/14,3.00E+12,ST3000DM001,S1F0RRA7,176358832,0,11791,22,0,Yes
5/21/14,1.50E+12,ST31500341AS,9VS1KREQ,174858127,4118,44262,27,5,Yes
3/6/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAGAZLHH,0,0,7468,24,0,No
4/15/15,3.00E+12,WDC WD30EFRX,WD-WMC4N2741383,337,0,5378,21,3,Yes
7/8/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG351EH,0,0,11654,26,0,No
9/9/15,4.00E+12,ST4000DM000,Z30130KL,35632720,0,13423,19,0,Yes
7/7/14,3.00E+12,ST3000DM001,W1F0A55W,133377334,0,19706,30,16,Yes
12/5/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA8M3A,0,0,8468,33,0,No
2/21/14,3.00E+12,ST3000DM001,W1F0QR6N,119019616,7576,14275,22,0,Yes
7/23/14,3.00E+12,ST3000DM001,Z1F0LM9W,152663640,0,17399,32,0,Yes
5/7/14,4.00E+12,ST4000DM000,Z300RDLB,152203280,11760,2018,19,96,Yes
12/31/13,1.50E+12,ST31500541AS,5XW25PVC,186934897,0,6543,24,93,Yes
3/15/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J2VJAF,0,0,25797,37,0,No
5/21/15,2.00E+12,Hitachi HDS722020ALA330,JK1101B9KP3X2R,0,10,35720,27,0,No
8/2/14,3.00E+12,ST3000DM001,S1F076S2,925584,88,17973,25,0,Yes
5/20/14,3.00E+12,ST3000DM001,S1F02ZEE,113983176,0,19261,19,0,Yes
12/29/14,4.00E+12,ST4000DM000,Z30149JT,226596096,0,8751,23,0,No
6/7/14,3.00E+12,ST3000DM001,S1F02ELX,211186256,0,19863,30,0,Yes
11/21/13,4.00E+12,ST4000DM000,Z300GYL3,189373936,0,3141,21,0,No
6/6/14,4.00E+12,ST4000DM000,Z3013TQV,237252552,0,3810,21,0,No
4/8/15,4.00E+12,ST4000DM000,Z3029GJ1,79845336,0,2034,24,0,No
11/29/14,4.00E+12,ST4000DM000,Z300KK9W,93631536,0,9694,23,0,No
4/4/14,4.00E+12,ST4000DM000,Z300NQAG,154615824,0,4178,28,0,No
3/1/15,6.00E+12,WDC WD60EFRX,WD-WXK1H6416NSJ,0,0,2045,28,0,No
7/5/14,4.00E+12,ST4000DM000,Z300CLRH,241817200,0,3999,23,0,No
1/15/14,3.00E+12,ST3000DM001,W1F0A64S,116671264,0,16207,21,336,Yes
8/18/15,4.00E+12,ST4000DM000,Z3014A30,204718376,0,14318,19,0,No
7/29/14,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGM090H,0,0,2863,27,0,No
3/20/14,2.50E+11,ST250LM004 HN,S2T0J9BCB03469,0,0,6535,26,0,No
8/15/15,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GE0U2X,0,0,41896,39,0,No
10/31/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGU52MH,0,0,725,22,0,No
12/28/13,1.50E+12,ST31500341AS,9VS1HKG9,8932038,6,40813,33,0,No
8/9/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA5RZA,0,0,6165,24,0,No
6/15/15,4.00E+12,ST4000DM000,S30115SG,79600072,0,1402,27,8,Yes
9/12/15,4.00E+12,ST4000DM000,Z3025MA7,82692728,0,7949,24,0,No
3/3/15,4.00E+12,ST4000DM000,Z30250TY,93096040,0,3314,17,16,Yes
8/13/13,3.00E+12,ST3000DM001,S1F06G52,211478168,0,10839,30,0,Yes
